"date","temperature","co2","humidity","battery","voc","warm","cold","windy","heavyair","good","tired","itchyeyes","lighting","blinded","noisy"
"2023-11-27 07:20:00",20,,41,,,,,,,,,,,,
"2023-11-27 07:30:00",20,,41,,,,,,,,,,,,
"2023-11-27 07:40:00",19.9,,41,,,,,,,,,,,,
"2023-11-27 07:50:00",20,,41,,,,,,,,,,,,
"2023-11-27 08:00:00",20.1,,42,,,,,,,,,,,,
"2023-11-27 08:10:00",20.3,,41,,,,,,,,,,,,
"2023-11-27 08:20:00",20.2,,41,,,,,,,,,,,,
"2023-11-27 08:30:00",20.1,,41,,,,,,,,,,,,
"2023-11-27 08:40:00",18.9,,37,,,,,,,,,,,,
"2023-11-27 08:50:00",17.6,,38,,,,,,,,,,,,
"2023-11-27 09:00:00",16.8,,37,,,,,,,,,,,,
"2023-11-27 09:10:00",16.2,,40,,,,,,,,,,,,
"2023-11-27 09:20:00",16.8,,40,,,,,,,,,,,,
"2023-11-27 09:30:00",16.9,,40,,,,,,,,,,,,
"2023-11-27 09:40:00",16.9,,40,,,,,,,,,,,,
"2023-11-27 09:50:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 10:00:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 10:10:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 10:20:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 10:30:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 10:40:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 10:50:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 11:00:00",16.6,,39,,,,,,,,,,,,
"2023-11-27 11:10:00",16.3,,39,,,,,,,,,,,,
"2023-11-27 11:20:00",16.3,,39,,,,,,,,,,,,
"2023-11-27 11:30:00",16.3,,40,,,,,,,,,,,,
"2023-11-27 11:40:00",16.3,,40,,,,,,,,,,,,
"2023-11-27 11:50:00",16.3,,40,,,,,,,,,,,,
"2023-11-27 12:00:00",16.3,,40,,,,,,,,,,,,
"2023-11-27 12:10:00",16.4,,40,,,,,,,,,,,,
"2023-11-27 12:20:00",16.5,,40,,,,,,,,,,,,
"2023-11-27 12:30:00",16.6,,40,,,,,,,,,,,,
"2023-11-27 12:40:00",16.7,,40,,,,,,,,,,,,
"2023-11-27 12:50:00",16.8,,40,,,,,,,,,,,,
"2023-11-27 13:00:00",16.9,,40,,,,,,,,,,,,
"2023-11-27 13:10:00",16.9,,40,,,,,,,,,,,,
"2023-11-27 13:20:00",16.9,,40,,,,,,,,,,,,
"2023-11-27 13:30:00",17,,40,,,,,,,,,,,,
"2023-11-27 13:40:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 13:50:00",17.1,,40,,,,,,,,,,,,
"2023-11-27 14:00:00",17.2,,40,,,,,,,,,,,,
"2023-11-27 14:10:00",17.2,,40,,,,,,,,,,,,
"2023-11-27 14:20:00",17.2,,40,,,,,,,,,,,,
"2023-11-27 14:30:00",17.2,,40,,,,,,,,,,,,
"2023-11-27 14:40:00",17.3,,40,,,,,,,,,,,,
"2023-11-27 14:50:00",17.3,,40,,,,,,,,,,,,
"2023-11-27 15:00:00",17.3,,40,,,,,,,,,,,,
"2023-11-27 15:10:00",17.3,,40,,,,,,,,,,,,
"2023-11-27 15:20:00",17.3,,40,,,,,,,,,,,,
"2023-11-27 15:30:00",17.3,,40,,,,,,,,,,,,
"2023-11-27 15:40:00",17.2,,40,,,,,,,,,,,,
"2023-11-27 15:50:00",17,,39,,,,,,,,,,,,
"2023-11-27 16:00:00",16.3,,38,,,,,,,,,,,,
"2023-11-27 16:10:00",15.4,,37,,,,,,,,,,,,
"2023-11-27 16:20:00",14.6,,37,,,,,,,,,,,,
"2023-11-27 16:30:00",13.8,,36,,,,,,,,,,,,
"2023-11-27 16:40:00",13,,36,,,,,,,,,,,,
"2023-11-27 16:50:00",12.4,,36,,,,,,,,,,,,
"2023-11-27 17:00:00",11.8,,36,,,,,,,,,,,,
"2023-11-27 17:10:00",11.2,,36,,,,,,,,,,,,
"2023-11-27 17:20:00",10.7,,36,,,,,,,,,,,,
"2023-11-27 17:30:00",10.2,,36,,,,,,,,,,,,
"2023-11-27 17:40:00",9.9,,36,,,,,,,,,,,,
"2023-11-27 17:50:00",9.5,,36,,,,,,,,,,,,
"2023-11-27 18:00:00",9.1,,36,,,,,,,,,,,,
"2023-11-27 18:10:00",8.8,,36,,,,,,,,,,,,
"2023-11-27 18:20:00",8.2,,36,,,,,,,,,,,,
"2023-11-27 18:30:00",7.7,,35,,,,,,,,,,,,
"2023-11-27 18:40:00",7.2,,35,,,,,,,,,,,,
"2023-11-27 18:50:00",6.8,,35,,,,,,,,,,,,
"2023-11-27 19:00:00",6.7,,38,,,,,,,,,,,,
"2023-11-27 19:10:00",8.1,,40,,,,,,,,,,,,
"2023-11-27 19:20:00",9,,40,,,,,,,,,,,,
"2023-11-27 19:30:00",9.6,,40,,,,,,,,,,,,
"2023-11-27 19:40:00",9.9,,39,,,,,,,,,,,,
"2023-11-27 19:50:00",10.2,,39,,,,,,,,,,,,
"2023-11-27 20:00:00",10.5,,39,,,,,,,,,,,,
"2023-11-27 20:10:00",10.6,,38,,,,,,,,,,,,
"2023-11-27 20:20:00",10.4,,38,,,,,,,,,,,,
"2023-11-27 20:30:00",10.2,,38,,,,,,,,,,,,
"2023-11-27 20:40:00",9.9,,37,,,,,,,,,,,,
"2023-11-27 20:50:00",9.4,,37,,,,,,,,,,,,
"2023-11-27 21:00:00",9,,37,,,,,,,,,,,,
"2023-11-27 21:10:00",8.7,,37,,,,,,,,,,,,
"2023-11-27 21:20:00",8.4,,36,,,,,,,,,,,,
"2023-11-27 21:30:00",8.2,,37,,,,,,,,,,,,
"2023-11-27 21:40:00",8,,36,,,,,,,,,,,,
"2023-11-27 21:50:00",7.6,,36,,,,,,,,,,,,
"2023-11-27 22:00:00",7.1,,36,,,,,,,,,,,,
"2023-11-27 22:10:00",6.7,,36,,,,,,,,,,,,
"2023-11-27 22:20:00",6.5,,36,,,,,,,,,,,,
"2023-11-27 22:30:00",6.3,,36,,,,,,,,,,,,
"2023-11-27 22:40:00",6,,36,,,,,,,,,,,,
"2023-11-27 22:50:00",5.8,,36,,,,,,,,,,,,
"2023-11-27 23:00:00",5.6,,36,,,,,,,,,,,,
"2023-11-27 23:10:00",5.6,,36,,,,,,,,,,,,
"2023-11-27 23:20:00",5.7,,37,,,,,,,,,,,,
"2023-11-27 23:30:00",5.9,,37,,,,,,,,,,,,
"2023-11-27 23:40:00",6.5,,40,,,,,,,,,,,,
"2023-11-27 23:50:00",7.8,,39,,,,,,,,,,,,
"2023-11-28 00:00:00",7.8,,39,,,,,,,,,,,,
"2023-11-28 00:10:00",8,,39,,,,,,,,,,,,
"2023-11-28 00:20:00",8.3,,39,,,,,,,,,,,,
"2023-11-28 00:30:00",8.5,,39,,,,,,,,,,,,
"2023-11-28 00:40:00",8.6,,38,,,,,,,,,,,,
"2023-11-28 00:50:00",8.7,,38,,,,,,,,,,,,
"2023-11-28 01:00:00",8.7,,38,,,,,,,,,,,,
"2023-11-28 01:10:00",8.7,,38,,,,,,,,,,,,
"2023-11-28 01:20:00",8.8,,38,,,,,,,,,,,,
"2023-11-28 01:30:00",8.9,,38,,,,,,,,,,,,
"2023-11-28 01:40:00",8.9,,38,,,,,,,,,,,,
"2023-11-28 01:50:00",9,,38,,,,,,,,,,,,
"2023-11-28 02:00:00",9.2,,39,,,,,,,,,,,,
"2023-11-28 02:10:00",9.4,,38,,,,,,,,,,,,
"2023-11-28 02:20:00",9.4,,38,,,,,,,,,,,,
"2023-11-28 02:30:00",9.4,,38,,,,,,,,,,,,
"2023-11-28 02:40:00",9.3,,38,,,,,,,,,,,,
"2023-11-28 02:50:00",9.2,,38,,,,,,,,,,,,
"2023-11-28 03:00:00",9,,37,,,,,,,,,,,,
"2023-11-28 03:10:00",8.8,,37,,,,,,,,,,,,
"2023-11-28 03:20:00",8.8,,37,,,,,,,,,,,,
"2023-11-28 03:30:00",8.8,,37,,,,,,,,,,,,
"2023-11-28 03:40:00",8.6,,37,,,,,,,,,,,,
"2023-11-28 03:50:00",7.9,,35,,,,,,,,,,,,
"2023-11-28 04:00:00",6.8,,35,,,,,,,,,,,,
"2023-11-28 04:10:00",5.8,,34,,,,,,,,,,,,
"2023-11-28 04:20:00",4.7,,34,,,,,,,,,,,,
"2023-11-28 04:30:00",3.8,,33,,,,,,,,,,,,
"2023-11-28 04:40:00",2.8,,33,,,,,,,,,,,,
"2023-11-28 04:50:00",2.2,,33,,,,,,,,,,,,
"2023-11-28 05:00:00",1.4,,33,,,,,,,,,,,,
"2023-11-28 05:10:00",0.7,,33,,,,,,,,,,,,
"2023-11-28 05:20:00",0.1,,33,,,,,,,,,,,,
"2023-11-28 05:30:00",0.1,,35,,,,,,,,,,,,
"2023-11-28 05:40:00",0.8,,36,,,,,,,,,,,,
"2023-11-28 05:50:00",1.4,,37,,,,,,,,,,,,
"2023-11-28 06:00:00",2,,37,,,,,,,,,,,,
"2023-11-28 06:10:00",2.6,,37,,,,,,,,,,,,
"2023-11-28 06:20:00",3.1,,37,,,,,,,,,,,,
"2023-11-28 06:30:00",3.3,,37,,,,,,,,,,,,
"2023-11-28 06:40:00",3.3,,36,,,,,,,,,,,,
"2023-11-28 06:50:00",2.8,,35,,,,,,,,,,,,
"2023-11-28 07:00:00",2.2,,35,,,,,,,,,,,,
"2023-11-28 07:10:00",1.3,,34,,,,,,,,,,,,
"2023-11-28 07:20:00",0.4,,33,,,,,,,,,,,,
"2023-11-28 07:30:00",-0.2,,33,,,,,,,,,,,,
"2023-11-28 07:40:00",-0.5,,34,,,,,,,,,,,,
"2023-11-28 07:50:00",-0.7,,34,,,,,,,,,,,,
"2023-11-28 08:00:00",-0.8,,34,,,,,,,,,,,,
"2023-11-28 08:10:00",-0.9,,34,,,,,,,,,,,,
"2023-11-28 08:20:00",-1,,34,,,,,,,,,,,,
"2023-11-28 08:30:00",-1.2,,34,,,,,,,,,,,,
"2023-11-28 08:40:00",-1.3,,34,,,,,,,,,,,,
"2023-11-28 08:50:00",-1.5,,34,,,,,,,,,,,,
"2023-11-28 09:00:00",-1.7,,34,,,,,,,,,,,,
"2023-11-28 09:10:00",-1.8,,34,,,,,,,,,,,,
"2023-11-28 09:20:00",-1.9,,34,,,,,,,,,,,,
"2023-11-28 09:30:00",-1.9,,34,,,,,,,,,,,,
"2023-11-28 09:40:00",-2,,34,,,,,,,,,,,,
"2023-11-28 09:50:00",-2,,34,,,,,,,,,,,,
"2023-11-28 10:00:00",-2.1,,34,,,,,,,,,,,,
"2023-11-28 10:10:00",-2.1,,34,,,,,,,,,,,,
"2023-11-28 10:20:00",-2,,34,,,,,,,,,,,,
"2023-11-28 10:30:00",-2,,34,,,,,,,,,,,,
"2023-11-28 10:40:00",-1.9,,34,,,,,,,,,,,,
"2023-11-28 10:50:00",-1.9,,35,,,,,,,,,,,,
"2023-11-28 11:00:00",-1.8,,34,,,,,,,,,,,,
"2023-11-28 11:10:00",-1.8,,34,,,,,,,,,,,,
"2023-11-28 11:20:00",-1.9,,34,,,,,,,,,,,,
"2023-11-28 11:30:00",-1.9,,34,,,,,,,,,,,,
"2023-11-28 11:40:00",-1.9,,34,,,,,,,,,,,,
"2023-11-28 11:50:00",-1.9,,34,,,,,,,,,,,,
"2023-11-28 12:00:00",-1.9,,34,,,,,,,,,,,,
"2023-11-28 12:10:00",-2,,34,,,,,,,,,,,,
"2023-11-28 12:20:00",-1.9,,35,,,,,,,,,,,,
"2023-11-28 12:30:00",-1.8,,35,,,,,,,,,,,,
"2023-11-28 12:40:00",-1.6,,35,,,,,,,,,,,,
"2023-11-28 12:50:00",-1.4,,35,,,,,,,,,,,,
"2023-11-28 13:00:00",-1.3,,35,,,,,,,,,,,,
"2023-11-28 13:10:00",-1.2,,35,,,,,,,,,,,,
"2023-11-28 13:20:00",-1.1,,35,,,,,,,,,,,,
"2023-11-28 13:30:00",-1,,35,,,,,,,,,,,,
"2023-11-28 13:40:00",2.4,,48,,,,,,,,,,,,
"2023-11-28 13:50:00",6.9,,51,,,,,,,,,,,,
"2023-11-28 14:00:00",10.2,,51,,,,,,,,,,,,
"2023-11-28 14:10:00",12.7,,50,,,,,,,,,,,,
"2023-11-28 14:20:00",14.7,,48,,,,,,,,,,,,
"2023-11-28 14:30:00",16.3,,47,,,,,,,,,,,,
"2023-11-28 14:40:00",17.6,,46,,,,,,,,,,,,
"2023-11-28 14:50:00",18.6,,45,,,,,,,,,,,,
"2023-11-28 15:00:00",19.4,,45,,,,,,,,,,,,
"2023-11-28 15:10:00",19.9,,44,,,,,,,,,,,,
"2023-11-28 15:20:00",20.3,,43,,,,,,,,,,,,
"2023-11-28 15:30:00",20.5,,43,,,,,,,,,,,,
"2023-11-28 15:40:00",19.6,,39,,,,,,,,,,,,
"2023-11-28 15:50:00",19.3,,41,,,,,,,,,,,,
"2023-11-28 16:00:00",19.7,,42,,,,,,,,,,,,
"2023-11-28 16:10:00",20,,42,,,,,,,,,,,,
"2023-11-28 16:20:00",20.2,,42,,,,,,,,,,,,
"2023-11-28 16:30:00",20.3,,42,,,,,,,,,,,,
"2023-11-28 16:40:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 16:50:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 17:00:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 17:10:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 17:20:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 17:30:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 17:40:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 17:50:00",20.5,,42,,,,,,,,,,,,
"2023-11-28 18:00:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 18:10:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 18:20:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 18:30:00",20.4,,42,,,,,,,,,,,,
"2023-11-28 18:40:00",20.4,,41,,,,,,,,,,,,
"2023-11-28 18:50:00",20.4,,41,,,,,,,,,,,,
"2023-11-28 19:00:00",20.4,,41,,,,,,,,,,,,
"2023-11-28 19:10:00",20.3,,41,,,,,,,,,,,,
"2023-11-28 19:20:00",20.4,,41,,,,,,,,,,,,
"2023-11-28 19:30:00",20.3,,41,,,,,,,,,,,,
"2023-11-28 19:40:00",20.3,,41,,,,,,,,,,,,
"2023-11-28 19:50:00",20.3,,41,,,,,,,,,,,,
"2023-11-28 20:00:00",20.3,,41,,,,,,,,,,,,
"2023-11-28 20:10:00",20.3,,41,,,,,,,,,,,,
"2023-11-28 20:20:00",20.2,,41,,,,,,,,,,,,
"2023-11-28 20:30:00",20.2,,41,,,,,,,,,,,,
"2023-11-28 20:40:00",20.2,,41,,,,,,,,,,,,
"2023-11-28 20:50:00",20.2,,41,,,,,,,,,,,,
"2023-11-28 21:00:00",20.2,,41,,,,,,,,,,,,
"2023-11-28 21:10:00",20.2,,41,,,,,,,,,,,,
"2023-11-28 21:20:00",20.2,,41,,,,,,,,,,,,
"2023-11-28 21:30:00",20.1,,41,,,,,,,,,,,,
"2023-11-28 21:40:00",20.1,,41,,,,,,,,,,,,
"2023-11-28 21:50:00",20.1,,41,,,,,,,,,,,,
"2023-11-28 22:00:00",20.1,,41,,,,,,,,,,,,
"2023-11-28 22:10:00",20.1,,41,,,,,,,,,,,,
"2023-11-28 22:20:00",20.1,,41,,,,,,,,,,,,
"2023-11-28 22:30:00",20.1,,41,,,,,,,,,,,,
"2023-11-28 22:40:00",20,,41,,,,,,,,,,,,
"2023-11-28 22:50:00",19.9,,41,,,,,,,,,,,,
"2023-11-28 23:00:00",19.9,,41,,,,,,,,,,,,
"2023-11-28 23:10:00",19.9,,41,,,,,,,,,,,,
"2023-11-28 23:20:00",19.8,,41,,,,,,,,,,,,
"2023-11-28 23:30:00",19.7,,41,,,,,,,,,,,,
"2023-11-28 23:40:00",19.6,,41,,,,,,,,,,,,
"2023-11-28 23:50:00",19.5,,41,,,,,,,,,,,,
"2023-11-29 00:00:00",19.4,,41,,,,,,,,,,,,
"2023-11-29 00:10:00",19.4,,41,,,,,,,,,,,,
"2023-11-29 00:20:00",19.3,,41,,,,,,,,,,,,
"2023-11-29 00:30:00",19.3,,41,,,,,,,,,,,,
"2023-11-29 00:40:00",19.2,,41,,,,,,,,,,,,
"2023-11-29 00:50:00",19.1,,41,,,,,,,,,,,,
"2023-11-29 01:00:00",19.1,,41,,,,,,,,,,,,
"2023-11-29 01:10:00",19,,41,,,,,,,,,,,,
"2023-11-29 01:20:00",18.9,,41,,,,,,,,,,,,
"2023-11-29 01:30:00",18.9,,40,,,,,,,,,,,,
"2023-11-29 01:40:00",18.8,,40,,,,,,,,,,,,
"2023-11-29 01:50:00",18.8,,40,,,,,,,,,,,,
"2023-11-29 02:00:00",18.7,,40,,,,,,,,,,,,
"2023-11-29 02:10:00",18.6,,40,,,,,,,,,,,,
"2023-11-29 02:20:00",18.6,,40,,,,,,,,,,,,
"2023-11-29 02:30:00",18.5,,40,,,,,,,,,,,,
"2023-11-29 02:40:00",18.5,,40,,,,,,,,,,,,
"2023-11-29 02:50:00",18.4,,40,,,,,,,,,,,,
"2023-11-29 03:00:00",18.4,,40,,,,,,,,,,,,
"2023-11-29 03:10:00",18.3,,40,,,,,,,,,,,,
"2023-11-29 03:20:00",18.3,,40,,,,,,,,,,,,
"2023-11-29 03:30:00",18.2,,40,,,,,,,,,,,,
"2023-11-29 03:40:00",18.2,,40,,,,,,,,,,,,
"2023-11-29 03:50:00",18.1,,40,,,,,,,,,,,,
"2023-11-29 04:00:00",18.1,,40,,,,,,,,,,,,
"2023-11-29 04:10:00",18,,40,,,,,,,,,,,,
"2023-11-29 04:20:00",18,,40,,,,,,,,,,,,
"2023-11-29 04:30:00",17.9,,40,,,,,,,,,,,,
"2023-11-29 04:40:00",17.9,,40,,,,,,,,,,,,
"2023-11-29 04:50:00",17.9,,40,,,,,,,,,,,,
"2023-11-29 05:00:00",17.8,,40,,,,,,,,,,,,
"2023-11-29 05:10:00",17.8,,40,,,,,,,,,,,,
"2023-11-29 05:20:00",17.7,,40,,,,,,,,,,,,
"2023-11-29 05:30:00",17.7,,40,,,,,,,,,,,,
"2023-11-29 05:40:00",17.6,,40,,,,,,,,,,,,
"2023-11-29 05:50:00",17.7,,40,,,,,,,,,,,,
"2023-11-29 06:00:00",17.7,,40,,,,,,,,,,,,
"2023-11-29 06:10:00",17.8,,41,,,,,,,,,,,,
"2023-11-29 06:20:00",17.9,,41,,,,,,,,,,,,
"2023-11-29 06:30:00",18.1,,41,,,,,,,,,,,,
"2023-11-29 06:40:00",18.3,,41,,,,,,,,,,,,
"2023-11-29 06:50:00",18.4,,41,,,,,,,,,,,,
"2023-11-29 07:00:00",18.7,,41,,,,,,,,,,,,
"2023-11-29 07:10:00",18.9,,41,,,,,,,,,,,,
"2023-11-29 07:20:00",19.1,,42,,,,,,,,,,,,
"2023-11-29 07:30:00",19.6,,41,,,,,,,,,,,,
"2023-11-29 07:40:00",20,,40,,,,,,,,,,,,
"2023-11-29 07:50:00",20.2,,38,,,,,,,,,,,,
"2023-11-29 08:00:00",20.3,,37,,,,,,,,,,,,
"2023-11-29 08:10:00",20.4,,36,,,,,,,,,,,,
"2023-11-29 08:20:00",20.4,,35,,,,,,,,,,,,
"2023-11-29 08:30:00",20.4,,35,,,,,,,,,,,,
"2023-11-29 08:40:00",20.4,,34,,,,,,,,,,,,
"2023-11-29 08:50:00",20.4,,34,,,,,,,,,,,,
"2023-11-29 09:00:00",20.4,,33,,,,,,,,,,,,
"2023-11-29 09:10:00",20.4,,33,,,,,,,,,,,,
"2023-11-29 09:20:00",20.5,,33,,,,,,,,,,,,
"2023-11-29 09:30:00",20.6,,33,,,,,,,,,,,,
"2023-11-29 09:40:00",20.7,,32,,,,,,,,,,,,
"2023-11-29 09:50:00",20.8,,32,,,,,,,,,,,,
"2023-11-29 10:00:00",20.8,,32,,,,,,,,,,,,
"2023-11-29 10:10:00",20.9,,32,,,,,,,,,,,,
"2023-11-29 10:20:00",20.9,,31,,,,,,,,,,,,
"2023-11-29 10:30:00",20.9,,31,,,,,,,,,,,,
"2023-11-29 10:40:00",21,,31,,,,,,,,,,,,
"2023-11-29 10:50:00",21,,31,,,,,,,,,,,,
"2023-11-29 11:00:00",21,,30,,,,,,,,,,,,
"2023-11-29 11:10:00",21,,30,,,,,,,,,,,,
"2023-11-29 11:20:00",21.1,,30,,,,,,,,,,,,
"2023-11-29 11:30:00",21,,30,,,,,,,,,,,,
"2023-11-29 11:40:00",21.1,,30,,,,,,,,,,,,
"2023-11-29 11:50:00",21.1,,30,,,,,,,,,,,,
"2023-11-29 12:00:00",21.1,,30,,,,,,,,,,,,
"2023-11-29 12:10:00",21.1,,30,,,,,,,,,,,,
"2023-11-29 12:20:00",21,,30,,,,,,,,,,,,
"2023-11-29 12:30:00",21,,30,,,,,,,,,,,,
"2023-11-29 12:40:00",21,,30,,,,,,,,,,,,
"2023-11-29 12:50:00",21,,30,,,,,,,,,,,,
"2023-11-29 13:00:00",21,,30,,,,,,,,,,,,
"2023-11-29 13:10:00",21.1,,29,,,,,,,,,,,,
"2023-11-29 13:20:00",21.1,,29,,,,,,,,,,,,
"2023-11-29 13:30:00",21.1,,29,,,,,,,,,,,,
"2023-11-29 13:40:00",21,,29,,,,,,,,,,,,
"2023-11-29 13:50:00",21,,29,,,,,,,,,,,,
"2023-11-29 14:00:00",21,,29,,,,,,,,,,,,
"2023-11-29 14:10:00",21,,29,,,,,,,,,,,,
"2023-11-29 14:20:00",20.9,,29,,,,,,,,,,,,
"2023-11-29 14:30:00",20.9,,29,,,,,,,,,,,,
"2023-11-29 14:40:00",20.9,,29,,,,,,,,,,,,
"2023-11-29 14:50:00",21,,29,,,,,,,,,,,,
"2023-11-29 15:00:00",21,,29,,,,,,,,,,,,
"2023-11-29 15:10:00",21.1,,29,,,,,,,,,,,,
"2023-11-29 15:20:00",21.1,,29,,,,,,,,,,,,
"2023-11-29 15:30:00",21,,29,,,,,,,,,,,,
"2023-11-29 15:40:00",21,,29,,,,,,,,,,,,
"2023-11-29 15:50:00",20.9,,29,,,,,,,,,,,,
"2023-11-29 16:00:00",20.9,,29,,,,,,,,,,,,
"2023-11-29 16:10:00",20.9,,29,,,,,,,,,,,,
"2023-11-29 16:20:00",20.8,,29,,,,,,,,,,,,
"2023-11-29 16:30:00",20.8,,29,,,,,,,,,,,,
"2023-11-29 16:40:00",20.7,,29,,,,,,,,,,,,
"2023-11-29 16:50:00",20.7,,29,,,,,,,,,,,,
"2023-11-29 17:00:00",20.6,,29,,,,,,,,,,,,
"2023-11-29 17:10:00",20.6,,29,,,,,,,,,,,,
"2023-11-29 17:20:00",20.6,,29,,,,,,,,,,,,
"2023-11-29 17:30:00",20.6,,29,,,,,,,,,,,,
"2023-11-29 17:40:00",20.6,,29,,,,,,,,,,,,
"2023-11-29 17:50:00",20.5,,29,,,,,,,,,,,,
"2023-11-29 18:00:00",20.5,,29,,,,,,,,,,,,
"2023-11-29 18:10:00",20.5,,29,,,,,,,,,,,,
"2023-11-29 18:20:00",20.5,,29,,,,,,,,,,,,
"2023-11-29 18:30:00",20.5,,29,,,,,,,,,,,,
"2023-11-29 18:40:00",20.5,,29,,,,,,,,,,,,
"2023-11-29 18:50:00",20.4,,29,,,,,,,,,,,,
"2023-11-29 19:00:00",20.4,,29,,,,,,,,,,,,
"2023-11-29 19:10:00",20.4,,29,,,,,,,,,,,,
"2023-11-29 19:20:00",20.4,,29,,,,,,,,,,,,
"2023-11-29 19:30:00",20.4,,29,,,,,,,,,,,,
"2023-11-29 19:40:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 19:50:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 20:00:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 20:10:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 20:20:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 20:30:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 20:40:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 20:50:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 21:00:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 21:10:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 21:20:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 21:30:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 21:40:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 21:50:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 22:00:00",20.4,,28,,,,,,,,,,,,
"2023-11-29 22:10:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 22:20:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 22:30:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 22:40:00",20.3,,28,,,,,,,,,,,,
"2023-11-29 22:50:00",20.2,,28,,,,,,,,,,,,
"2023-11-29 23:00:00",20.2,,28,,,,,,,,,,,,
"2023-11-29 23:10:00",20.1,,28,,,,,,,,,,,,
"2023-11-29 23:20:00",20,,28,,,,,,,,,,,,
"2023-11-29 23:30:00",19.9,,28,,,,,,,,,,,,
"2023-11-29 23:40:00",19.9,,28,,,,,,,,,,,,
"2023-11-29 23:50:00",19.9,,28,,,,,,,,,,,,
"2023-11-30 00:00:00",19.8,,28,,,,,,,,,,,,
"2023-11-30 00:10:00",19.8,,28,,,,,,,,,,,,
"2023-11-30 00:20:00",19.7,,28,,,,,,,,,,,,
"2023-11-30 00:30:00",19.7,,28,,,,,,,,,,,,
"2023-11-30 00:40:00",19.6,,28,,,,,,,,,,,,
"2023-11-30 00:50:00",19.6,,28,,,,,,,,,,,,
"2023-11-30 01:00:00",19.5,,28,,,,,,,,,,,,
"2023-11-30 01:10:00",19.4,,28,,,,,,,,,,,,
"2023-11-30 01:20:00",19.4,,28,,,,,,,,,,,,
"2023-11-30 01:30:00",19.4,,28,,,,,,,,,,,,
"2023-11-30 01:40:00",19.3,,28,,,,,,,,,,,,
"2023-11-30 01:50:00",19.3,,28,,,,,,,,,,,,
"2023-11-30 02:00:00",19.3,,28,,,,,,,,,,,,
"2023-11-30 02:10:00",19.2,,28,,,,,,,,,,,,
"2023-11-30 02:20:00",19.1,,28,,,,,,,,,,,,
"2023-11-30 02:30:00",19.1,,28,,,,,,,,,,,,
"2023-11-30 02:40:00",19.1,,28,,,,,,,,,,,,
"2023-11-30 02:50:00",19,,28,,,,,,,,,,,,
"2023-11-30 03:00:00",19,,28,,,,,,,,,,,,
"2023-11-30 03:10:00",19,,28,,,,,,,,,,,,
"2023-11-30 03:20:00",18.9,,28,,,,,,,,,,,,
"2023-11-30 03:30:00",18.9,,28,,,,,,,,,,,,
"2023-11-30 03:40:00",18.9,,28,,,,,,,,,,,,
"2023-11-30 03:50:00",18.9,,28,,,,,,,,,,,,
"2023-11-30 04:00:00",18.8,,28,,,,,,,,,,,,
"2023-11-30 04:10:00",18.8,,28,,,,,,,,,,,,
"2023-11-30 04:20:00",18.7,,28,,,,,,,,,,,,
"2023-11-30 04:30:00",18.7,,28,,,,,,,,,,,,
"2023-11-30 04:40:00",18.7,,28,,,,,,,,,,,,
"2023-11-30 04:50:00",18.6,,28,,,,,,,,,,,,
"2023-11-30 05:00:00",18.6,,28,,,,,,,,,,,,
"2023-11-30 05:10:00",18.6,,28,,,,,,,,,,,,
"2023-11-30 05:20:00",18.6,,28,,,,,,,,,,,,
"2023-11-30 05:30:00",18.6,,28,,,,,,,,,,,,
"2023-11-30 05:40:00",18.5,,28,,,,,,,,,,,,
"2023-11-30 05:50:00",18.5,,28,,,,,,,,,,,,
